,Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets count,User
620,-0.0516,Sun Sep 16 17:45:41 +0000 2018,0.777,0.117,0.107,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Hong Kong's weather observatory issued its highest storm warning alert — a signal T10 — as Typhoon Mangkhut tore th… https://t.co/n0d23yyfmB,20,CNN
621,0.0,Sun Sep 16 17:33:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Michael Avenatti explains why he went on Tucker Carlson's show https://t.co/KS09pO7EzD https://t.co/EhVQBwIyBb,21,CNN
622,0.0772,Sun Sep 16 17:20:02 +0000 2018,0.786,0.1,0.114,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Cynthia Nixon's loss in a longshot bid for NY governor makes one trend increasingly clear: The pink wave isn't roll… https://t.co/zQ4MLrfBoY,22,CNN
623,0.0,Sun Sep 16 17:15:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",US sanctions are China's big concern right now | By Samantha Vinograd via @CNNopinion  https://t.co/UaAETYQxyU https://t.co/RMHAiyscPZ,23,CNN
624,0.0,Sun Sep 16 17:00:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Uruguay became the first country to legalize pot in 2013, but the market remains tightly controlled, with only abou… https://t.co/HmLQLFI7hg",24,CNN
625,-0.5574,Sun Sep 16 17:00:08 +0000 2018,0.796,0.204,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FEMA Administrator Brock Long says he has no plans to resign amid an investigation into his travel using government… https://t.co/VNjTpla1Fa,25,CNN
626,0.0,Sun Sep 16 16:45:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","House Intel Chairman Devin Nunes plans to release interviews from committee's Russia probe ""in the next few weeks""… https://t.co/WvqaCfFmjK",26,CNN
627,0.0,Sun Sep 16 16:17:24 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Alexandria Ocasio-Cortez defends an estimated $40 trillion price tag for progressive policy programs, including Med… https://t.co/JMvlYYm8sO",27,CNN
628,-0.7003,Sun Sep 16 16:17:02 +0000 2018,0.588,0.312,0.099,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Yes, Trump can sink even lower than denying the death toll in Puerto Rico | By Dean Obeidallah via @CNNOpinion 
https://t.co/BrDOK5FJfB",28,CNN
629,-0.6597,Sun Sep 16 16:14:04 +0000 2018,0.784,0.216,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Documentary filmmaker Michael Moore believes Trump is an ""evil genius"" who will be re-elected in 2020… https://t.co/k9Zi1JGZs4",29,CNN
630,0.0,Sun Sep 16 16:00:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Blue bird from ""Rio"" movie now extinct in the wild https://t.co/VjtYxp8g5G https://t.co/udXlXO9U2k",30,CNN
631,0.0,Sun Sep 16 15:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Ken Starr, the former independent counsel during the investigation of President Clinton, says it would be “unwise”… https://t.co/7GDhfpfF5F",31,CNN
632,0.6808,Sun Sep 16 15:30:07 +0000 2018,0.72,0.0,0.28,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Amazon CEO Jeff Bezos and his wife, MacKenzie, are creating a $2 billion fund to help homeless families and develop… https://t.co/AId0BjzQPu",32,CNN
633,0.1513,Sun Sep 16 15:15:08 +0000 2018,0.748,0.112,0.14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Pluto is most definitely a planet, say some scientists who argue that it should never have been downgraded… https://t.co/YkN7guLMpy",33,CNN
634,-0.6908,Sun Sep 16 15:00:00 +0000 2018,0.783,0.217,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","""Through my nightmare, I found my dream"": John Bunn was wrongfully convicted of murder as a teenager and exonerated… https://t.co/teQMGToH4u",34,CNN
635,-0.0516,Sun Sep 16 14:43:06 +0000 2018,0.688,0.159,0.152,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",13-year-old Delaney Unger opted for an unusual cancer treatment so she could continue her love of dance. Her left a… https://t.co/UIehtbK1l1,35,CNN
636,0.7625,Sun Sep 16 14:01:05 +0000 2018,0.733,0.0,0.267,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Ken Starr on whether he thinks President Trump will face impeachment: “I hope not … impeachment is hell. The countr… https://t.co/vU3X1bGof1,36,CNN
637,0.4404,Sun Sep 16 14:01:00 +0000 2018,0.861,0.0,0.139,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","This is the iPhone XR, Apple’s newly introduced ""lower-end"" smartphone. It starts at $749, has a bright LCD screen… https://t.co/7dPaVC0B0V",37,CNN
638,0.0,Sun Sep 16 13:51:30 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Ken Starr, the former independent counsel during the investigation of President Bill Clinton, says it would be “unw… https://t.co/Hoil9vLhFh",38,CNN
639,0.0,Sun Sep 16 13:40:37 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Democratic Sen. Doug Jones says he will bring up the sexual misconduct allegation against Brett Kavanaugh: “At this… https://t.co/Y6O3HFxmh0,39,CNN
640,0.0,Sun Sep 16 13:28:43 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Ocasio-Cortez says that Hurricane Maria showed that there is a modern-day colonial relationship between the US and… https://t.co/TboSYcV7gk,40,CNN
641,0.4939,Sun Sep 16 13:14:54 +0000 2018,0.849,0.0,0.151,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""Medicare for all would save the American people a very large amount of money ... these are generational investment… https://t.co/UMcHILI9E1",41,CNN
642,-0.6124,Sun Sep 16 13:09:12 +0000 2018,0.773,0.227,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“In the neglect and government inaction there was so little response, so little connection,” says New York congress… https://t.co/F6m5Jppeqj",42,CNN
643,0.0,Sun Sep 16 13:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Scientists believe they have discovered three new species in the depths of the Pacific Ocean https://t.co/7NQ9yea6VV https://t.co/XJk8QRjGjI,43,CNN
644,-0.0258,Sun Sep 16 12:01:00 +0000 2018,0.927,0.073,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","The new Apple Watch touts a built-in, FDA-approved EKG sensor to test your heart https://t.co/sl4m4e5YDd https://t.co/HxqyFnUG1b",44,CNN
645,0.0,Sun Sep 16 11:55:29 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Before hitting Hong Kong, the storm plowed into the Philippines. 

The presidential spokesperson for Rodrigo Dutert… https://t.co/jU5D5pDqYs",45,CNN
646,0.0,Sun Sep 16 11:46:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Hong Kong has been battered by Typhoon Mangkhut https://t.co/NZcyUNkmHz https://t.co/zpod0JysMc,46,CNN
647,0.0,Sun Sep 16 11:43:23 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @cnni: Hong Kong has been battered by Typhoon Mangkhut https://t.co/rP8Ka6FjEZ https://t.co/8srBiLqpc3,47,CNN
648,0.5719,Sun Sep 16 11:28:04 +0000 2018,0.821,0.0,0.179,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An Australian state is offering a reward for information after several people reported finding sewing needles or pi… https://t.co/mi4t38I7Jh,48,CNN
649,0.0,Sun Sep 16 11:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Watch a train run through Thailand's incredible Folding Umbrella Market https://t.co/ZDl8oIwxWP https://t.co/SNCXWFHBAT,49,CNN
650,-0.6705,Sun Sep 16 10:56:12 +0000 2018,0.809,0.191,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Five people were killed and several others were wounded in Mexico City after a group of men wearing traditional mar… https://t.co/s9aAXspSNa,50,CNN
651,-0.8957,Sun Sep 16 10:26:08 +0000 2018,0.625,0.375,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Typhoon Mangkhut wreaks havoc in Hong Kong and threatens mainland China, as 40 people are reported dead in the Phil… https://t.co/i4ZQ6KV0ah",51,CNN
652,0.0,Sun Sep 16 10:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",MIT has developed a system that allows robots to manipulate specific objects that they're “seeing” for the first ti… https://t.co/POOyPqyUdB,52,CNN
653,-0.8481,Sun Sep 16 09:45:57 +0000 2018,0.541,0.459,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Florence has weakened to a tropical depression, but authorities warn the danger is far from over https://t.co/VKqlyMetjS",53,CNN
654,-0.1531,Sun Sep 16 09:44:05 +0000 2018,0.922,0.078,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","More than 250,000 people have been affected by Typhoon Mangkhut across the Philippines, with around half of those s… https://t.co/dSowYJteEe",54,CNN
655,0.0,Sun Sep 16 09:24:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Panes of glass fall from high-rise buildings in Guangzhou city, as Typhoon Mangkhut moves toward mainland China.… https://t.co/v26bMsB36N",55,CNN
656,0.0,Sun Sep 16 09:10:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Typhoon Mangkhut lashes Hong Kong in this timelapse video from the south of Hong Kong Island. The local storm signa… https://t.co/SgvOB0j4uA,56,CNN
657,-0.296,Sun Sep 16 09:01:00 +0000 2018,0.872,0.128,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","For centuries, many in Africa have overcome financial exclusion through tontines, a peer-to-peer savings circle. No… https://t.co/cUXiWIKgeY",57,CNN
658,0.0,Sun Sep 16 08:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",These Georgia firefighters went to a local gym for a 110-story stair climb in remembrance of 9/11. They began at 8:… https://t.co/8cnbR16ewD,58,CNN
659,-0.6597,Sun Sep 16 07:01:00 +0000 2018,0.63,0.267,0.104,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",John Bunn was wrongfully convicted of murder as a teenager and exonerated after 27 years of fighting for his freedo… https://t.co/4fpsxSlrlf,59,CNN
660,0.0,Sun Sep 16 06:54:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",MIT has developed a system that allows robots to manipulate specific objects that they're “seeing” for the first ti… https://t.co/0qKluCo25z,60,CNN
661,-0.4939,Sun Sep 16 06:49:17 +0000 2018,0.792,0.208,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Typhoon Mangkhut's fierce winds have torn off roofs and caused partial building collapses in Hong Kong.

Authoritie… https://t.co/d1y3aYGsQK",61,CNN
662,0.1027,Sun Sep 16 06:47:05 +0000 2018,0.672,0.155,0.172,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",IRS has granted tax extensions to Hurricane Florence victims. They'll have more time to file and pay certain taxes… https://t.co/hU10in6gmg,62,CNN
663,-0.6597,Sun Sep 16 06:35:03 +0000 2018,0.581,0.295,0.124,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The death and destruction wrought by Tropical Storm Florence has been punctuated with stories of bravery, generosit… https://t.co/cHmdMvhVhn",63,CNN
664,0.0,Sun Sep 16 06:24:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",These are the staggering numbers behind Florence's wrath https://t.co/0D4TkiwDIf https://t.co/nUEVlqOw3n,64,CNN
665,0.4215,Sun Sep 16 06:15:06 +0000 2018,0.781,0.0,0.219,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Paul Manafort might be helpful to the Russia investigation
https://t.co/79ZxeooN9H https://t.co/bE220TiK2P",65,CNN
666,-0.3612,Sun Sep 16 06:05:04 +0000 2018,0.894,0.106,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The mother of Botham Shem Jean says her son has become the target of a smear campaign since an off-duty Dallas poli… https://t.co/xQjER5R5rR,66,CNN
667,0.1513,Sun Sep 16 06:01:07 +0000 2018,0.748,0.112,0.14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Pluto is most definitely a planet, say some scientists who argue that it should never have been downgraded… https://t.co/tiZL5d685K",67,CNN
668,-0.3818,Sun Sep 16 05:56:07 +0000 2018,0.874,0.126,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Cell phone users may receive a text from President Donald Trump next Thursday as the Federal Emergency Management A… https://t.co/6SkITswtcT,68,CNN
669,-0.2183,Sun Sep 16 05:50:03 +0000 2018,0.889,0.111,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The deadly Tropical Storm Florence is so ferocious, it's uprooting everything, even tightly-bolted historic statues… https://t.co/avGNzOwQVt",69,CNN
670,-0.0516,Sun Sep 16 05:44:48 +0000 2018,0.708,0.15,0.142,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This dramatic video shows rescuers preparing to save a man trapped in floodwaters in the Philippines. Typhoon Mangk… https://t.co/MuqJRBQJRs,70,CNN
671,-0.1779,Sun Sep 16 05:33:06 +0000 2018,0.773,0.155,0.072,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","As a large-scale military campaign in Syria's last rebel stronghold looms, Syrians on both sides of the divide are… https://t.co/i5kZrAohQg",71,CNN
672,0.0,Sun Sep 16 05:24:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What's actually the difference between a typhoon and a hurricane? @CNNweather explains: https://t.co/FfNklKfoIQ https://t.co/eiyHqFhiZa,72,CNN
673,0.0,Sun Sep 16 05:15:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""My husband kept hearing people yelling for help."" He tried to go outside to find them, but even at 6-foot-2, the w… https://t.co/o3b65s4URB",73,CNN
674,0.0,Sun Sep 16 05:07:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Utility companies estimate that 1 million to 2.5 million customers could be without power before the end of Florenc… https://t.co/W7B4Ol6tnd,74,CNN
675,0.2263,Sun Sep 16 05:04:00 +0000 2018,0.762,0.099,0.139,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This 9-year-old Australian girl refused to stand during the country's national anthem out of respect for the nation… https://t.co/aIj5Q04Ib0,75,CNN
676,0.0,Sun Sep 16 04:01:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","In 2019, the last of Volkswagen's famous ""Beetles"" will be rolled off the production line, 80 years after they firs… https://t.co/Tf4Vpmxb37",76,CNN
677,0.4019,Sun Sep 16 03:01:07 +0000 2018,0.803,0.0,0.197,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Here's how to help people impacted by Florence | via @CNNImpact https://t.co/9PXqtHJyi9 https://t.co/BwJIQGnJuI,77,CNN
678,0.296,Sun Sep 16 02:39:45 +0000 2018,0.885,0.0,0.115,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Hong Kong has raised its storm alert to the highest level as deadly Typhoon Mangkhut approaches China https://t.co/pg9B0m3Jmp,78,CNN
679,-0.7906,Sun Sep 16 02:30:11 +0000 2018,0.731,0.269,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Ariana Grande has broken her silence about the death of rapper Mac Miller, her former boyfriend and someone she cal… https://t.co/FCdfr79yGw",79,CNN
680,0.1513,Sun Sep 16 02:00:11 +0000 2018,0.748,0.112,0.14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Pluto is most definitely a planet, say some scientists who argue that it should never have been downgraded… https://t.co/UslklpzHX4",80,CNN
681,0.3252,Sun Sep 16 01:30:13 +0000 2018,0.865,0.0,0.135,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Despite guilty plea, Paul Manafort still holds the Trump card | By Paul Callan via @CNNOpinion… https://t.co/JVxJtnqWjl",81,CNN
682,-0.2263,Sun Sep 16 01:00:15 +0000 2018,0.905,0.095,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",One of China's most famous actresses has disappeared without a trace amid an uproar over tax evasion by celebrities https://t.co/TScCtaUS5y,82,CNN
683,0.0,Sun Sep 16 00:30:34 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Meet the iPhone XS and the iPhone XS Max https://t.co/TSWSiknrY4 https://t.co/uXGlBjCDUA,83,CNN
684,0.3612,Sun Sep 16 00:24:35 +0000 2018,0.898,0.0,0.102,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""This is a roof that flew off of another business about 60 yards away or so... It is like a conveyer belt of water… https://t.co/RoYuCkrAdZ",84,CNN
685,0.0,Sun Sep 16 00:16:38 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It's a third night of steady downpour... More than 30 people had to be rescued,"" @edlavaCNN reports from Jacksonvi… https://t.co/B9oQ9KsaW1",85,CNN
686,0.0,Sun Sep 16 00:05:44 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Scientists believe they have discovered three new species in the depths of the Pacific Ocean https://t.co/GcAQVaHyZs https://t.co/djX13xbCdB,86,CNN
687,0.0,Sat Sep 15 23:44:16 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",MIT has developed a system that allows robots to manipulate specific objects that they're “seeing” for the first ti… https://t.co/92P4Y9aiIE,87,CNN
688,-0.3612,Sat Sep 15 23:18:02 +0000 2018,0.894,0.106,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The mother of Botham Shem Jean says her son has become the target of a smear campaign since an off-duty Dallas poli… https://t.co/2VQRISlApA,88,CNN
